vehicle_id,Travel_time
CAV_24,69.20000000000067
HDV_27,73.40000000000077
CAV_58,62.60000000000089
HDV_11,99.00000000000095
HDV_13,97.20000000000097
HDV_3,104.000000000001
HDV_37,87.00000000000107
CAV_50,76.20000000000108
CAV_54,75.00000000000107
CAV_32,95.00000000000112
CAV_2,120.0000000000012
CAV_10,115.80000000000119
CAV_8,117.8000000000012
HDV_7,124.60000000000122
HDV_51,99.60000000000122
CAV_66,91.00000000000111
HDV_21,118.40000000000111
CAV_102,70.20000000000063
HDV_47,109.0000000000008
HDV_29,124.20000000000044
HDV_77,99.00000000000016
CAV_38,122.00000000000026
CAV_70,104.60000000000012
CAV_76,104.59999999999991
HDV_35,132.7999999999998
HDV_79,114.79999999999919
HDV_69,121.39999999999924
HDV_59,128.19999999999928
HDV_73,121.59999999999908
CAV_14,156.99999999999915
CAV_82,117.19999999999891
CAV_26,149.9999999999991
CAV_18,158.79999999999893
CAV_94,112.59999999999854
CAV_20,160.19999999999874
CAV_56,138.59999999999866
CAV_28,158.59999999999852
CAV_168,76.79999999999751
HDV_43,156.99999999999824
CAV_78,137.99999999999795
CAV_104,126.59999999999745
HDV_181,82.3999999999967
HDV_81,146.19999999999732
HDV_107,131.799999999997
HDV_63,158.99999999999739
CAV_64,157.99999999999727
HDV_19,187.59999999999724
HDV_157,112.199999999996
HDV_1,206.3999999999968
HDV_45,185.99999999999648
HDV_215,84.3999999999952
CAV_48,186.3999999999964
CAV_90,160.5999999999961
CAV_138,133.39999999999566
CAV_72,174.99999999999605
HDV_143,133.59999999999542
CAV_68,177.399999999996
HDV_219,88.39999999999498
HDV_83,170.79999999999586
CAV_22,207.79999999999598
HDV_31,202.999999999996
CAV_120,149.39999999999543
CAV_60,186.39999999999588
CAV_52,192.99999999999588
HDV_131,147.79999999999512
HDV_223,98.5999999999944
CAV_4,232.99999999999517
CAV_154,146.1999999999942
HDV_71,197.99999999999483
CAV_84,191.39999999999463
CAV_128,166.79999999999416
HDV_61,210.19999999999453
HDV_55,214.39999999999452
CAV_288,80.39999999999543
HDV_169,154.399999999993
HDV_113,189.19999999999345
CAV_34,236.5999999999939
CAV_100,199.59999999999349
HDV_263,101.99999999999423
HDV_117,191.5999999999931
CAV_134,184.39999999999293
HDV_39,243.19999999999348
CAV_144,179.39999999999267
HDV_65,228.9999999999933
CAV_30,251.19999999999328
HDV_89,216.399999999993
CAV_136,188.19999999999254
CAV_112,202.9999999999926
HDV_5,267.7999999999931
HDV_155,178.79999999999217
HDV_97,214.59999999999266
HDV_141,189.39999999999225
HDV_105,212.39999999999253
CAV_172,173.3999999999919
HDV_311,93.99999999999469
HDV_17,271.5999999999925
CAV_152,190.39999999999168
CAV_6,280.7999999999924
HDV_95,227.19999999999212
HDV_151,196.5999999999915
HDV_49,258.1999999999922
HDV_129,211.59999999999155
CAV_314,101.39999999999426
HDV_133,210.39999999999142
CAV_206,168.99999999999073
HDV_195,175.3999999999908
HDV_197,173.19999999999075
HDV_25,278.7999999999918
HDV_167,195.39999999999088
HDV_291,121.59999999999312
CAV_108,232.79999999999131
CAV_118,233.9999999999908
HDV_53,273.39999999999134
HDV_235,164.1999999999907
CAV_62,269.59999999999104
HDV_187,196.59999999998996
HDV_285,138.99999999999213
HDV_329,113.39999999999358
CAV_300,129.79999999999265
HDV_207,189.19999999998953
HDV_203,192.79999999998944
HDV_101,255.7999999999903
HDV_271,154.19999999999126
HDV_253,165.39999999999063
CAV_326,122.99999999999304
CAV_284,148.3999999999916
HDV_255,165.39999999999063
CAV_278,150.59999999999147
CAV_290,145.99999999999173
HDV_15,310.3999999999903
HDV_281,150.39999999999148
HDV_57,287.5999999999903
HDV_303,139.79999999999208
CAV_40,296.7999999999903
HDV_355,110.19999999999376
CAV_352,112.39999999999364
CAV_286,150.1999999999915
CAV_192,208.79999999998904
CAV_366,104.3999999999941
CAV_272,162.1999999999908
HDV_353,118.99999999999326
HDV_33,312.59999999998973
CAV_402,92.19999999999479
HDV_75,292.3999999999893
CAV_324,143.39999999999188
CAV_194,222.39999999998815
CAV_346,133.79999999999242
CAV_362,132.3999999999925
CAV_214,221.39999999998744
HDV_103,289.79999999998824
CAV_126,276.799999999988
CAV_156,256.3999999999876
CAV_0,353.5999999999884
CAV_36,331.99999999998835
CAV_174,254.79999999998722
HDV_403,118.19999999999331
CAV_264,202.39999999998852
HDV_335,160.99999999999088
CAV_338,159.19999999999098
CAV_196,244.3999999999868
HDV_347,156.79999999999112
HDV_367,145.19999999999177
HDV_443,100.3999999999943
CAV_358,152.19999999999138
HDV_115,298.7999999999872
CAV_176,262.79999999998665
HDV_173,263.7999999999866
HDV_397,134.59999999999238
HDV_385,141.79999999999197
HDV_465,94.79999999999461
CAV_116,305.3999999999868
HDV_299,196.99999999998883
CAV_250,226.19999999998717
HDV_243,231.79999999998685
CAV_98,322.3999999999866
HDV_145,294.39999999998616
HDV_149,291.9999999999861
CAV_340,178.1999999999899
HDV_189,269.5999999999857
HDV_269,222.79999999998736
HDV_205,260.5999999999854
HDV_359,170.9999999999903
HDV_273,222.99999999998735
HDV_209,260.59999999998524
CAV_276,222.1999999999874
HDV_41,365.9999999999864
HDV_343,187.79999999998935
CAV_44,370.19999999998606
HDV_293,221.39999999998744
CAV_74,353.79999999998574
CAV_46,371.99999999998585
CAV_16,393.9999999999856
HDV_399,164.1999999999907
HDV_237,264.999999999985
HDV_449,138.19999999999214
HDV_491,110.99999999999369
HDV_9,403.1999999999853
HDV_139,325.3999999999847
CAV_86,357.59999999998513
HDV_251,258.59999999998536
HDV_323,214.9999999999878
HDV_123,336.99999999998477
CAV_420,158.19999999999104
HDV_67,370.3999999999852
HDV_317,219.39999999998756
HDV_371,189.79999999998924
CAV_418,160.5999999999909
HDV_345,207.19999999998825
HDV_99,355.5999999999847
HDV_135,333.9999999999843
CAV_92,361.7999999999846
CAV_96,363.3999999999843
HDV_111,355.3999999999842
HDV_349,214.9999999999878
HDV_431,164.79999999999063
CAV_372,201.99999999998855
CAV_414,176.39999999999
HDV_121,360.5999999999835
HDV_119,363.1999999999834
HDV_277,269.7999999999847
CAV_442,174.79999999999006
HDV_423,186.7999999999894
HDV_419,189.79999999998924
CAV_178,336.99999999998226
HDV_175,340.5999999999823
HDV_405,201.99999999998855
CAV_448,178.39999999998986
CAV_392,213.3999999999879
CAV_12,442.59999999998297
HDV_179,342.59999999998195
HDV_425,195.9999999999889
CAV_204,329.99999999998164
CAV_42,427.7999999999828
HDV_497,158.99999999999096
HDV_127,381.59999999998195
HDV_23,445.3999999999825
CAV_198,340.79999999998125
HDV_369,238.79999999998645
CAV_80,413.3999999999822
HDV_85,410.39999999998213
HDV_87,409.399999999982
HDV_417,213.3999999999879
HDV_91,412.5999999999818
HDV_221,335.5999999999809
CAV_188,354.79999999998086
CAV_164,369.99999999998107
HDV_373,243.99999999998616
CAV_106,405.79999999998154
CAV_312,280.39999999998406
CAV_244,324.39999999998156
CAV_376,245.39999999998608
CAV_328,277.19999999998424
HDV_229,337.5999999999808
HDV_395,243.1999999999862
HDV_137,400.3999999999804
HDV_457,209.3999999999881
HDV_455,213.99999999998784
CAV_462,212.59999999998792
HDV_415,241.79999999998628
CAV_280,324.1999999999816
CAV_370,271.1999999999846
HDV_427,238.59999999998644
HDV_473,209.1999999999881
HDV_495,198.39999999998872
CAV_222,360.99999999997954
CAV_308,310.9999999999824
CAV_216,367.9999999999791
HDV_435,236.19999999998657
CAV_354,284.5999999999839
HDV_227,360.1999999999796
CAV_458,224.19999999998726
HDV_331,303.59999999998274
HDV_487,212.19999999998794
CAV_478,217.19999999998765
HDV_387,269.7999999999847
HDV_171,401.39999999997883
CAV_374,281.199999999984
HDV_333,307.3999999999826
CAV_220,375.9999999999786
CAV_158,414.39999999997883
CAV_200,389.19999999997844
HDV_233,372.5999999999791
HDV_411,269.99999999998624
HDV_217,388.1999999999798
CAV_226,382.99999999998056
CAV_114,452.9999999999812
HDV_301,341.19999999998333
HDV_315,332.1999999999839
HDV_245,376.19999999998197
CAV_142,444.19999999998277
CAV_336,332.59999999998763
CAV_190,423.7999999999843
HDV_421,287.59999999999195
CAV_238,399.19999999998606
CAV_316,357.5999999999897
HDV_307,362.59999999998934
CAV_318,357.19999999999027
CAV_360,338.39999999999293
HDV_177,448.3999999999882
HDV_109,490.3999999999894
CAV_148,470.3999999999894
CAV_122,485.3999999999899
CAV_416,308.39999999999634
CAV_130,482.3999999999901
HDV_467,284.1999999999988
CAV_248,415.79999999999154
HDV_441,299.7999999999981
HDV_147,481.99999999999204
HDV_409,324.9999999999982
HDV_183,460.19999999999175
HDV_259,416.19999999999334
CAV_446,303.5999999999998
CAV_322,379.79999999999586
CAV_320,393.3999999999986
CAV_434,326.20000000000266
CAV_182,476.1999999999955
CAV_110,520.7999999999962
HDV_211,461.99999999999557
CAV_124,514.1999999999964
CAV_256,436.5999999999974
CAV_234,448.3999999999968
CAV_140,508.59999999999746
CAV_310,408.4000000000003
CAV_368,374.600000000003
HDV_479,310.2000000000067
HDV_483,307.60000000000696
HDV_485,305.0000000000074
CAV_252,448.1999999999995
CAV_466,321.2000000000072
HDV_261,447.0000000000008
HDV_163,506.59999999999957
CAV_132,526.4000000000002
HDV_231,471.0000000000009
HDV_341,412.20000000000664
HDV_377,392.00000000000796
CAV_218,489.2000000000031
CAV_242,483.80000000000587
CAV_456,355.4000000000133
CAV_454,358.0000000000133
CAV_430,372.4000000000126
CAV_212,505.2000000000056
CAV_412,387.200000000013
CAV_88,582.0000000000073
CAV_302,454.0000000000093
CAV_258,481.20000000000823
CAV_160,541.8000000000075
CAV_332,439.00000000001114
CAV_266,480.80000000000916
HDV_325,449.80000000001235
HDV_93,590.0000000000095
CAV_262,487.60000000001025
CAV_344,437.8000000000136
HDV_469,367.2000000000184
CAV_330,452.2000000000137
HDV_159,556.2000000000104
CAV_394,417.80000000001667
CAV_428,397.400000000018
CAV_494,355.6000000000207
HDV_407,416.00000000001853
HDV_153,574.2000000000137
HDV_453,403.4000000000236
CAV_230,539.0000000000164
CAV_432,418.6000000000234
CAV_492,381.20000000002585
HDV_239,538.2000000000177
HDV_249,536.600000000019
HDV_477,400.0000000000269
HDV_379,466.4000000000252
CAV_396,461.00000000002706
HDV_297,525.4000000000246
CAV_146,621.2000000000236
CAV_166,613.4000000000242
CAV_270,560.200000000028
CAV_208,597.8000000000266
HDV_185,614.000000000027
HDV_475,441.80000000003605
CAV_254,574.0000000000288
CAV_268,567.2000000000294
HDV_295,550.6000000000306
HDV_389,498.0000000000341
CAV_282,562.4000000000306
HDV_481,442.8000000000374
HDV_463,453.000000000037
CAV_210,606.8000000000286
HDV_413,489.00000000003627
HDV_265,579.0000000000318
CAV_162,644.0000000000308
HDV_289,568.8000000000332
CAV_438,481.0000000000387
HDV_165,648.0000000000321
CAV_170,645.2000000000321
HDV_383,518.4000000000383
HDV_361,533.4000000000377
HDV_193,635.0000000000327
HDV_287,579.2000000000352
HDV_161,656.2000000000334
CAV_460,475.8000000000414
HDV_125,676.4000000000337
HDV_213,630.6000000000344
HDV_459,483.200000000043
CAV_184,657.6000000000366
CAV_306,584.2000000000397
HDV_433,508.20000000004404
CAV_388,537.200000000043
CAV_486,478.80000000004645
CAV_180,663.4000000000375
CAV_228,636.0000000000382
HDV_437,511.40000000004534
HDV_447,509.0000000000465
CAV_298,598.8000000000417
HDV_391,543.000000000045
HDV_493,483.8000000000487
HDV_363,565.2000000000451
CAV_496,495.600000000052
HDV_305,615.2000000000465
CAV_334,599.6000000000478
HDV_309,615.8000000000472
HDV_401,561.0000000000507
CAV_452,532.6000000000527
CAV_464,530.4000000000542
CAV_342,605.0000000000505
CAV_150,722.6000000000472
HDV_489,526.4000000000576
CAV_410,571.4000000000555
CAV_386,588.4000000000549
HDV_321,646.6000000000562
CAV_236,697.8000000000534
HDV_225,703.800000000053
HDV_461,561.8000000000611
CAV_498,540.4000000000624
CAV_424,606.0000000000653
HDV_283,692.4000000000603
CAV_404,619.400000000065
HDV_337,666.2000000000635
HDV_279,701.4000000000616
CAV_472,586.8000000000684
HDV_429,613.8000000000675
HDV_191,758.6000000000605
CAV_260,718.0000000000622
CAV_274,711.400000000063
CAV_232,746.0000000000641
HDV_275,726.0000000000666
CAV_202,770.8000000000649
HDV_319,703.4000000000689
